species,gene_names,description,term_ids
osa,Os02g0571900|LOC_Os02g36280.1|CYP76M6|P-450 76M6|Cytochrome P450 76M6,a phytocassane biosynthetic gene.,GO:0005506|GO:0004497|GO:0020037|GO:0016705|GO:0009055
osa,Os02g0569900|LOC_Os02g36110.1|CYP76M7|OsCYP76M7|CYP76M10|OsCYP76M10|P-450 76M7|Cytochrome P450 76M7,LOC_Os02g36110. a phytocassane biosynthetic gene. an ent-Cassadiene C11alpha-Hydroxylase. metabolite: Phytocassane D. CYP76M10 in Brazier-Hicks et al. 2017.,GO:0020037|GO:0005506|GO:0004497|GO:0016705|GO:0009055|GO:0016021|TO:0002675|TO:0000207
osa,Os02g0569400|LOC_Os02g36070.1|CYP76M8|P-450 76M8|Cytochrome P450 76M8,a phytocassane biosynthetic gene Q6YTF1  entcassa1215diene 11hydroxylase activity,GO:0005506|GO:0016102|GO:0016021|GO:0009055|GO:0009411|GO:0020037|TO:0000160
osa,OsMASL,a momilactone biosynthetic gene.,
osa,TPKC|TPKc|OsTPKc|TWO-PORE K+ CHANNEL C|two-pore K+ channel c,,
osa,"Os02g0614100|LOC_Os02g40030.2, LOC_Os02g40030.1|BC14|OsNST1|BRITTLE CULM 14|brittle culm 14|Oryza sativa nucleotide sugar transport 1|nucleotide sugar transport 1|Nucleotide Sugar Transporter1",,GO:0016021
osa,"Os07g0492000|LOC_Os07g30970.2, LOC_Os07g30970.1|OsNDPK1|NDK|rNDK|NDK1|NDKR|NDK-1|NUCLEOSIDE DIPHOSPHATE KINASE 1|nucleoside diphosphate kinase 1|Nucleoside diphosphate kinase|16.8 kDa NDK|NDP kinase","LOC_Os07g30970. Q07661. D16292, D10431.",GO:0006228|GO:0046872|GO:0004550|GO:0005524|GO:0006183|GO:0006241
osa,Os12g0548300|LOC_Os12g36194.1|YSS2|OsNDPK2|NDPK2|BIP114|YOUNG SEEDLING STRIPE 2|nucleoside diphosphate kinase 2|brassinosteroid receptor kinase (BRI1)-interacting protein 114|BRI1-interacting protein 114|brassinosteroid receptor kinase-interacting protein 114,LOCOs12g36194 AB118001  leaf chlorosis,GO:0004550|GO:0009742|GO:0005524|GO:0009658|GO:0006183|GO:0006228|GO:0006241|TO:0000201|TO:0000293|TO:0000295|TO:0000496|TO:0002677|TO:0000326|TO:0000346
osa,"Os05g0595400|LOC_Os05g51700.3, LOC_Os05g51700.2, LOC_Os05g51700.1|NDPK3|OsNDPK3|NUCLEOSIDE DIPHOSPHATE KINASE 3|nucleoside diphosphate kinase 3",LOC_Os05g51700.,GO:0005524|GO:0006183|GO:0004550|GO:0006241|GO:0006228
osa,AHL1|OsAHL1|AT-HOOK MOTIF DNA-BINDING PROTEIN 1|AT-hook motif DNA-binding protein 1,,
osa,AHL2|OsAHL2|AT-HOOK MOTIF DNA-BINDING PROTEIN 2|AT-hook motif DNA-binding protein 2,,
osa,AHL3|OsAHL3|AT-HOOK MOTIF DNA-BINDING PROTEIN 3|AT-hook motif DNA-binding protein 3,,
osa,AHL4|OsAHL4|AT-HOOK MOTIF DNA-BINDING PROTEIN 4|AT-hook motif DNA-binding protein 4,,
osa,AHL5|OsAHL5|AT-HOOK MOTIF DNA-BINDING PROTEIN 5|AT-hook motif DNA-binding protein 5,,
osa,AHL6|OsAHL6|AT-HOOK MOTIF DNA-BINDING PROTEIN 6|AT-hook motif DNA-binding protein 6,,
osa,AHL7|OsAHL7|AT-HOOK MOTIF DNA-BINDING PROTEIN 7|AT-hook motif DNA-binding protein 7,,
osa,AHL8|OsAHL8|AT-HOOK MOTIF DNA-BINDING PROTEIN 8|AT-hook motif DNA-binding protein 8,,
osa,AHL9|OsAHL9|AT-HOOK MOTIF DNA-BINDING PROTEIN 9|AT-hook motif DNA-binding protein 9,,
osa,AHL10|OsAHL10|AT-HOOK MOTIF DNA-BINDING PROTEIN 10|AT-hook motif DNA-binding protein 10,,
osa,AHL11|OsAHL11|AT-HOOK MOTIF DNA-BINDING PROTEIN 11|AT-hook motif DNA-binding protein 11,,
osa,AHL12|OsAHL12|AT-HOOK MOTIF DNA-BINDING PROTEIN 12|AT-hook motif DNA-binding protein 12,,
osa,AHL13|OsAHL13|AT-HOOK MOTIF DNA-BINDING PROTEIN 13|AT-hook motif DNA-binding protein 13,,
osa,AHL14|OsAHL14|AT-HOOK MOTIF DNA-BINDING PROTEIN 14|AT-hook motif DNA-binding protein 14,,
osa,AHL15|OsAHL15|AT-HOOK MOTIF DNA-BINDING PROTEIN 15|AT-hook motif DNA-binding protein 15,,
osa,AHL16|OsAHL16|AT-HOOK MOTIF DNA-BINDING PROTEIN 16|AT-hook motif DNA-binding protein 16,,
osa,AHL17|OsAHL17|AT-HOOK MOTIF DNA-BINDING PROTEIN 17|AT-hook motif DNA-binding protein 17,,
osa,AHL18|OsAHL18|AT-HOOK MOTIF DNA-BINDING PROTEIN 18|AT-hook motif DNA-binding protein 18,,
osa,AHL19|OsAHL19|AT-HOOK MOTIF DNA-BINDING PROTEIN 19|AT-hook motif DNA-binding protein 19,,
osa,AHL20|OsAHL20|AT-HOOK MOTIF DNA-BINDING PROTEIN 20|AT-hook motif DNA-binding protein 20,,
osa,Os09g0324000|LOC_Os09g15520.1|OLE4|OsOLE4|Os-OLE4|OLEOSIN 4|oleosin 4,,GO:0012511|GO:0016021
osa,OLE1|OsOLE1|Os-OLE1|OLEOSIN 1|oleosin 1,,
osa,OLE2|OsOLE2|Os-OLE2|OLEOSIN 2|oleosin 2,,
osa,OLE3|OsOLE3|Os-OLE3|OLEOSIN 3|oleosin 3,,
osa,OLE5|OsOLE5|Os-OLE5|OLEOSIN 5|oleosin 5,,
osa,OLE6|OsOLE6|Os-OLE6|OLEOSIN 6|oleosin 6,,
osa,"Os05g0508500|LOC_Os05g43252.2, LOC_Os05g43252.1|TRXH2|OsTRXh2|Os2|OsTrxh2|THIOREDOXIN H-TYPE 2|Thioredoxin H-type 2|H-type Thioredoxin 2|thioredoxin h2",,GO:0006662|GO:0015035|GO:0045454|GO:0009055
osa,Os09g0401200|LOC_Os09g23650.1|TRXH3|OsTRXh3|OsTrx26|antiSTR1|THIOREDOXIN H-TYPE 3|Thioredoxin H-type 3|H-type Thioredoxin 3|Thioredoxin 26,Q6ES52. a natural antisense transcript (cis-NAT) of STR1.,GO:0005488|GO:0022900|GO:0045454|GO:0006810
osa,Os03g0800700|LOC_Os03g58630.1|TRXH4|OsTRXh4|OsTrx10|Os3|OsTrxh3|THIOREDOXIN H-TYPE 4|Thioredoxin H-type 4|H-type Thioredoxin 4|Thioredoxin 10|thioredoxin h3,LOC_Os03g58630. Q851R5. Os3(thioredoxin h3) in Gelhaye et al. 2005.,GO:0045454|GO:0015035|GO:0006810|GO:0006662|GO:0009055|GO:0005737|GO:0022900
osa,"Os07g0190800|LOC_Os07g09310.2, LOC_Os07g09310.1|TRXH5|OsTRXh5|OsTrx24|Os4|OsTrxh4|THIOREDOXIN H-TYPE 5|Thioredoxin H-type 5|H-type Thioredoxin 5|Thioredoxin 24|thioredoxin h4",Q6Z4I3. CB681257. Os4(thioredoxin h4) in Gelhaye et al. 2005.,GO:0022900|GO:0005737|GO:0006662|GO:0006810|GO:0009055|GO:0015035|GO:0045454
osa,Os01g0168200|LOC_Os01g07376.1|TRXH7|OsTRXh7|OsTrx1|THIOREDOXIN H-TYPE 7|Thioredoxin H-type 7|H-type Thioredoxin 7|Thioredoxin 1,"Q9AS75. OsTrx1 in Esfahani and Shahpiri 2014, Shahriari-Farfani et al. 2018.",GO:0015035|GO:0022900|GO:0045454|GO:0005737|GO:0006662|GO:0006810|GO:0009055
osa,"Os05g0169000|LOC_Os05g07690.3, LOC_Os05g07690.2, LOC_Os05g07690.1|TRXH8|OsTRXh8|OsTrx18|Os5|OsTrxh5|THIOREDOXIN H-TYPE 8|Thioredoxin H-type 8|H-type Thioredoxin 8|Thioredoxin 18|thioredoxin h5",Q0DKF1. AF435817. Os5(thioredoxin h5) in Gelhaye et al. 2005.,GO:0009055|GO:0045454|GO:0015035|GO:0005737|GO:0006662|GO:0006810|GO:0022900
osa,Os05g0480200|LOC_Os05g40190.1|TRXH9|OsTRXh9|OsTrx20|THIOREDOXIN H-TYPE 9|Thioredoxin H-type 9|H-type Thioredoxin 9|Thioredoxin 20,"Q75GM1. OsTrx20 in Esfahani and Shahpiri 2014, Shahriari-Farfani et al. 2018.",GO:0006810|GO:0005737|GO:0009055|GO:0015035|GO:0022900|GO:0045454|GO:0006662
osa,Os01g0913000|LOC_Os01g68480.1|TRXH10|OsTRXh10|OsTRX2|TRX2|TRXF|OsTRXF|THIOREDOXIN H-TYPE 10|Thioredoxin H-type 10|H-type Thioredoxin 10,Q8S091. TRXF in Zhang et al. 2015.,GO:0022900|GO:0016209|GO:0005737|GO:0015035|GO:0006662|GO:0006810|GO:0009055|GO:0045454
osa,Os06g0700700|LOC_Os06g48720.1|HMA2|OsHMA2|osHMA2|OsHMA2v|HEAVY METAL ATPASE 2|heavy metal ATPase 2|heavy metal transporter 2|heavy metal P-Type ATPase 2|heavy metal P1B-ATPase 2,LOCOs06g48720 HQ646362 P1BATPase heavymetal transporter zinc ion transmembrane transport TO0006059 cadmium concentrationTO0006059 cadmium content trait,GO:0006829|GO:0046872|GO:0046873|GO:0005524|GO:0006754|GO:0015662|GO:0016021|GO:0032025|GO:0046686|GO:0005385|GO:0005886|GO:0070574|GO:0055069|GO:0015691|GO:0015086|GO:0010043|PO:0009005
osa,OsFRO1|ferric reductase oxidase 1,AB126084. Os04g0444800.,GO:0009507|GO:0016021|GO:0005886|GO:0009416|GO:0005506|GO:0009767|GO:0000293|GO:0050660|GO:0009055
osa,"Os02g0815500|LOC_Os02g57040.3, LOC_Os02g57040.2, LOC_Os02g57040.1|OsGSNOR|GSNOR|GSNOR1|OsGSNOR1|S-nitrosoglutathione reductase|S-nitrosoglutathione reductase 1",Q0DWH1.,GO:0009651|GO:0051903|GO:0009751|GO:0004022|GO:0006069|GO:0005737|GO:0008270|TO:0006001
osa,Os02g0770800|LOC_Os02g53130.1|OsNIA1|OsNia1|NIA1|Nia1|OsNR|NR,nitrate reductase.,GO:0042128|GO:0030151|GO:0005506|GO:0050660|GO:0006809|GO:0009416|GO:0009703|GO:0009610|GO:0043546|GO:0005886|GO:0005773|GO:0009055|GO:0020037
osa,OsNIA2,nitrate reductase.,
osa,Os03g0356414|LOC_Os03g24040.1|OsDIS1|drought-induced SINA protein 1|drought induced seven in absentia (SINA) protein 1|drought induced seven in absentia protein 1,a SINA type E3 ligase which is involved in the drought-stress signal transduction.,GO:0005634|GO:0004842|GO:0008270|GO:0007275|GO:0006511
osa,"Os02g0590800|LOC_Os02g37830.2, LOC_Os02g37830.1|OsNek6|NIMA-related kinase 6",Q6YY75.,GO:0005524|GO:0004674
osa,Os02g0759800|LOC_Os02g52250.1|SKIPA|OsSKIPa|OsSKIP|SKIP|SKI INTERACTING PROTEIN A|Ski-interacting protein,a drought and salt positive regulator. a rice homolog of human Ski-interacting protein (SKIP). LOC_Os02g52250. a predicted lethal-phenotype gene in Lloyd et al. 2015.,GO:0009651|GO:0000398|GO:0005681|TO:0006001
osa,Os06g0218000|LOC_Os06g11420.1|SKIPB|OsSKIPb|SKI INTERACTING PROTEIN B,LOC_Os06g11420. a rice homolog of human Ski-interacting protein (SKIP). OsSKIPb is most likely nonfunctional or apseudogene.,GO:0000398|GO:0005681
osa,Os07g0558500|LOC_Os07g37250.1|NYC4|OsNYC4|NON-YELLOW COLORING4,LOCOs07g37250 Q84PB7 staygreen  positive regulation of stomatal opening GO1903426 regulation of reactive oxygen species biosynthetic process GO2000070 regulation of response to water deprivation,GO:0045037|GO:0009528|GO:0016021|GO:0009535|GO:0009570|GO:0010182|GO:0009707|GO:0010027|GO:0010319|GO:0015996|GO:0010207|GO:0010150|GO:0045038|TO:0000249|PO:0001054
osa,Os03g0636800|LOC_Os03g43590.1|OsNek1|NIMA-related kinase 1,Q10GB1.,GO:0004674|GO:0005524
osa,Os12g0604700|LOC_Os12g41180.1|OsNek2|NIMA-related kinase 2,Q2QMH1.,GO:0005524|GO:0004674
osa,Os07g0176600|LOC_Os07g08000.1|OsNek3|OsSTA192|NIMA-related kinase 3,Q6ZEZ5. Cytoplasmic Male Sterility-Related Protein Kinase. LOC_Os07g08000. a mature anther-preferentially expressed gene.,GO:0005524|GO:0004674|PO:0009066
osa,Os05g0440800|LOC_Os05g36960.1|OsNek4|NIMA-related kinase 4,Q60DG4.,GO:0004674|GO:0005524
osa,Os01g0864700|LOC_Os01g64490.1|OsNek5|NIMA-related kinase 5,Q94CU5.,GO:0004674|GO:0005524
osa,OsBIRF1,a benzothiadiazole-induced RING finger E3 ligase.,
osa,Os02g0641000|LOC_Os02g42820.1|OsPLIM2a,a LIM domain-containing protein.,GO:0008270
osa,Os10g0503100|LOC_Os10g35930.1|OsPLIM2c,a LIM domain-containing protein.,GO:0008270
osa,"Os01g0834100|LOC_Os01g61760.4, LOC_Os01g61760.3, LOC_Os01g61760.2, LOC_Os01g61760.1|SIP1|EIP5|SKIP interacting protein 1|SKIPa-interacting protein 1|EBR1-interacting protein 5",EU368691. LOC_Os01g61760.,GO:0007049|GO:0005856
osa,Os06g0474200|LOC_Os06g27970.1|SIP2|SKIP interacting protein 2|SKIPa-interacting protein 2,EU368692. LOC_Os06g27970.,GO:0005634|GO:0048024|GO:0009506|GO:0006396|GO:0005856|GO:0000278
osa,Os08g0481100|LOC_Os08g37500.1|SIP3|SKIP interacting protein 3|SKIPa-interacting protein 3,EU368693. LOC_Os08g37500.,
osa,Os02g0260500|LOC_Os02g15980.1|SIP7|SKIP interacting protein 7|SKIPa-interacting protein 7,EU368697. LOC_Os02g15980.,GO:0010229|GO:0000902|TO:0000621|PO:0001083
osa,Os10g0414800|LOC_Os10g27480.1|SIP8|SKIP interacting protein 8|SKIPa-interacting protein 8,EU368698. LOC_Os10g27480.,GO:0016021
osa,Os02g0119100|LOC_Os02g02690.1|SIP9|SKIP interacting protein 9|SKIPa-interacting protein 9,EU368699. LOC_Os02g02690.,GO:0051225|GO:0070652
osa,Os05g0170800|LOC_Os05g07860.1|SIP10|SKIP interacting protein 10|SKIPa-interacting protein 10,EU368700. LOC_Os05g07860.,
osa,Os02g0293400|LOC_Os02g19140.1|SIP14|SKIP interacting protein 14|SKIPa-interacting protein 14,EU368704 LOCOs02g19140  ubiquitin protein ligase activity,GO:0016874|GO:0043161|GO:0005634|GO:0007275|GO:0008270|GO:0005737|GO:0042787
osa,Os12g0502100|LOC_Os12g31790.1|SIP15|SKIP interacting protein 15|SKIPa-interacting protein 15,EU368705. LOC_Os12g31790.,
osa,Os02g0831400|LOC_Os02g58470.1|SIP16|SKIP interacting protein 16|SKIPa-interacting protein 16,EU368706. LOC_Os02g58470.,
osa,"Os12g0613250|LOC_Os12g41910.2, LOC_Os12g41910.1|SIP17|SKIP interacting protein 17|SKIPa-interacting protein 17",EU368707. LOC_Os12g41910. Ubiquitin-ligase complex protein.,
osa,"Os04g0403200|LOC_Os04g33030.2, LOC_Os04g33030.1|SIP23|SKIP interacting protein 23|SKIPa-interacting protein 23",EU368713. LOC_Os04g33030.,GO:0008270
osa,Os05g0559900|LOC_Os05g48620.1|SIP25|SKIP interacting protein 25|SKIPa-interacting protein 25,EU368715. LOC_Os05g48620.,GO:0006355
osa,Os02g0775400|LOC_Os02g53520.1|SIP26|SKIP interacting protein 26|SKIPa-interacting protein 26,EU368716. LOC_Os02g53520. AK121333.,GO:0005856|GO:0007049|GO:0005871|GO:0007018|GO:0016887|GO:0003777
osa,Os02g0489800|LOC_Os02g28850.1|SIP27|SKIP interacting protein 27|SKIPa-interacting protein 27,EU368717. LOC_Os02g28850.,GO:0007049|GO:0008574|GO:0005856|GO:0005871|GO:0007018|GO:0005874|GO:0005524
osa,"Os10g0315400|LOC_Os10g16440.2, LOC_Os10g16440.1|SIP28|SKIP interacting protein 28|SKIPa-interacting protein 28",EU368718 LOCOs10g16440 Ubiquitinligase complex protein  core promoter sequencespecific DNA binding GO0001228 transcriptional activator activity RNA polymerase II transcription regulatory region sequencespecific binding,GO:0005634|GO:0006366|GO:0045944
osa,Os04g0160600|LOC_Os04g07830.1|SIP29|SKIP interacting protein 29|SKIPa-interacting protein 29,EU368719. LOC_Os04g07830.,
osa,Os07g0508200|LOC_Os07g32450.1|SIP30|SKIP interacting protein 30|SKIPa-interacting protein 30,EU368720. LOC_Os07g32450.,GO:0005856|GO:0007049|GO:0048573
osa,Os03g0668500|LOC_Os03g46570.1|SIP31|SKIP interacting protein 31|SKIPa-interacting protein 31,EU368721. LOC_Os03g46570. CT828890. Ubiquitin-ligase complex protein.,
osa,Os03g0294100|LOC_Os03g18300.1|SIP32|SKIP interacting protein 32|SKIPa-interacting protein 32,EU368722. LOC_Os03g18300.,GO:0009941
osa,Os05g0238200|LOC_Os05g14860.1|SIP33|SKIP interacting protein 33|SKIPa-interacting protein 33,EU368723 LOCOs05g14860 Ubiquitinligase complex protein  ubiquitin protein ligase activity,GO:0005737|GO:0042787|GO:0043161|GO:0007275|GO:0008270|GO:0016874|GO:0005634
osa,Os01g0111900|LOC_Os01g02150.1|SIP34|SKIP interacting protein 34|SKIPa-interacting protein 34,EU368724. LOC_Os01g02150. Extensin family protein.,
osa,Os09g0518200|LOC_Os09g34250.1|OsSGT|SGT|UGT74H3|salicylic acid glucosyltransferase|SA-glucosyltransferase|UDP-glucose-dependent glycosyltransferase 74H3,LOC_Os09g34250.,GO:0043231|GO:0009611|GO:0080043|GO:0080044|GO:0008152
osa,Os03g0315400|LOC_Os03g20090.1|OsMYB2|MYB2,a rice R2R3-type MYB gene.,GO:0003677|GO:0009409|GO:0009414|GO:0009651|TO:0000303|TO:0006001|TO:0000276
osa,Os04g0517100|LOC_Os04g43680.1|OsMYB4|Osmyb4|OsMyb4|MYB4|OsMYB55|MYB55|OsMyb8|MYB8|Myb transcription factor 4|myb transcription factor 8|transcription factor MYB8,a rice R2R3-type MYB gene. R2R3-MYB. Q7XBH4. Y11414. C72644. AY323484. OsMyb8 in Lee et al. 2000. a MAMP-Responsive MYB Transcription Factor.,GO:0006355|GO:0005634|GO:0050832|GO:0006351|GO:0006950|GO:0003677|GO:0002238|TO:0000074|TO:0000675|TO:0000255|TO:0000179|TO:0000615|TO:0000303
osa,"Os01g0841500|LOC_Os01g62410.2, LOC_Os01g62410.1|OsMYB3R-2|OsMYB3R2|MYB3R2|OsMSL07|MSL07|MSL7|O. sativa R1R2R3 MYB-2|R1R2R3 MYB-2|Myb/SANT-LIKE 7",an R1R2R3 MYB gene. R2R3-MYB. BAD81765.,GO:0005634|GO:0003677|GO:0003682|GO:0009409|GO:0009414|GO:0009651|GO:0009751|GO:0009609|TO:0000303|TO:0006001|TO:0000276|PO:0020104|PO:0025034
osa,"Os10g0561400|LOC_Os10g41200.1, LOC_Os10g41200.3, LOC_Os10g41200.2|OsMYBS3|MYBS3|transcription factor MYBS3",AAN63154. AY151044. a MYB-related protein. Q7XC57.,GO:0045892|GO:0009651|GO:0009409|GO:0003677|GO:0003700|GO:0009744|GO:0009723|GO:0046872|GO:0009739|GO:0003682|GO:0008270|GO:0005634|GO:0006351|TO:0006001|TO:0000303
osa,Os12g0238000|LOC_Os12g13570.1|OsMYB3R-1|OsMYB3R1|MYB3R1|O. sativa R1R2R3 MYB-1,AJ430051.,GO:0003682|GO:0003677
osa,"Os01g0281200|LOC_Os01g17402.2, LOC_Os01g17402.1|CYCB1;4|OsCycB1;4|Orysa;CycB1;4|CYCB1-3|OsCYCB1-3|CYCLIN-B1-4|B-type cyclin 1;4",AY647458. Q0JNK6. CYCB1-3 in Zhao et al. 2018.,GO:0005634|GO:0007049|GO:0000079|GO:0019901|GO:0051301
osa,Os01g0524500|LOC_Os01g34060.1|OsMYBS1|MYBS1|Os-MYBS1|Mybs1|transcription factor MYBS1,LOC_Os01g34060. AY151042.,GO:0009739|GO:0050832|GO:0046686|GO:0009753|GO:0009751|GO:0003682|GO:0009743|GO:0009733|GO:0009651|GO:0003677|TO:0000253|TO:0000074|TO:0000280|TO:0000168
osa,OsMYBS2|MYBS2|transcription factor MYBS2,AY151043.,GO:0003677
osa,Os01g0695800|LOC_Os01g50100.1|MDR7|MDR4|OsABCB5|ABCB5|OsPGP5|OsMDR7|OsISC28|MRP4|OsABCB11|ABCB11|MULTIDRUG RESISTANCE 7|multidrug resistance protein 4|ABC transporter superfamily ABCB subgroup member 5|P-Glycoprotein 5|Iron-sulfur cluster protein 28,LOC_Os01g50100. AJ535065. OsABCB11 in Wang et al. 2017.,GO:0016887|GO:0005524|GO:0009409|GO:0005886|GO:0009414|GO:0006200|GO:0009651|GO:0009733|GO:0009737|TO:0000276|TO:0006001|TO:0000303|TO:0000163|TO:0000615
osa,Os07g0624600|LOC_Os07g43160.1|TPP3|OsTPP3|TREHALOSE-6-PHOSPHATE PHOSHPHATASE 3,AP004341. Q7XI41.,GO:0005992
osa,Os02g0753000|LOC_Os02g51680.1|TPP4|OsTPP4|OsTPP7|TREHALOSE-6-PHOSPHATE PHOSHPHATASE 4,LOC_Os02g51680. AP004119. Q6ZGP8. OsTPP7 in Ye et al. 2018.,GO:0009413|GO:0005992|TO:0000114
osa,Os04g0554000|LOC_Os04g46760.1|TPP5|OsTPP5|TREHALOSE-6-PHOSPHATE PHOSHPHATASE 5,AL606633. Q7XT34.,GO:0003824|GO:0005992
osa,"Os08g0409100|LOC_Os08g31630.2, LOC_Os08g31630.1|TPP6|OsTPP6|TREHALOSE-6-PHOSPHATE PHOSHPHATASE 6",AP004658. Q6ZAL2.,GO:0005992
osa,"Os09g0369400|LOC_Os09g20390.3, LOC_Os09g20390.2, LOC_Os09g20390.1|TPP7|OsTPP7|TREHALOSE-6-PHOSPHATE PHOSHPHATASE 7|trehalose-6-phosphate phosphatase 7",LOCOs09g20390 AP005580 Q6H5L4 KT384371 anaerobic germination tolerance  response to decreased oxygen levels,GO:0003824|GO:0034059|GO:0005992|GO:0009413|GO:0005991|TO:0000015
osa,Os06g0222100|LOC_Os06g11840.1|TPP8|OsTPP8|OsTPP2|TREHALOSE-6-PHOSPHATE PHOSHPHATASE 8,LOC_Os06g11840. AP004727. Q0DDI1. OsTPP2 in Ye et al. 2018.,GO:0005992|GO:0009413|GO:0003824|TO:0000114
osa,Os03g0386500|LOC_Os03g26910.1|TPP9|OsTPP9|TREHALOSE-6-PHOSPHATE PHOSHPHATASE 9,AC103551. Q10KF5.,GO:0005992
osa,"Os05g0129300|LOC_Os05g03865.1, LOC_Os05g03860.1|LIP19|Lip19|lip19|OsbZIP38|LOW-TEMPERATURE-INDUCED PROTEIN 19|low-temperature-induced protein 19|bZIP transcription factor 38",a bZIP-type DNAbinding protein. X57325. BP432981. HQ858806.,GO:0003700|GO:0046983|GO:0043565|GO:0005634
osa,"Os12g0560900|LOC_Os12g37415.1, LOC_Os12g37410.1|OBF1|OsOBF1|OsbZIP87|OCS-ELEMENT BINDING FACTOR 1|Oryza sativa OBF1|ocs-element Binding Factor 1|bZIP transcription factor 87",a LIP19-interacting protein. AB185280.,GO:0003700|GO:0043565|GO:0046983
osa,LIP5|lip5|low-temperature-induced protein 5,AB011368.,GO:0009507
osa,LIP9|lip9|low-temperature-induced protein 9,AB011367.,
osa,"Os07g0232800|LOC_Os07g12890.2, LOC_Os07g12890.1|ZIP8|OsZIP8|OsZIP1|ZINC TRANSPORTER 8|zinc transporter 8|Zrt-Irt-like protein 8|Zinc-regulated transporter|Iron-regulated transporter-like protein 8",LOCOs07g12890 AB559523 AB559524 AB559525 A3BI11 AY327038  iron concentration TO0006053 zinc concentration OsZIP8 in Zhao et al 2014 OsZIP1 in Chen et al 2018 GO0035864 response to potassium ion,GO:0005886|GO:0016021|GO:0051592|GO:0005385|GO:0046686
osa,BLS1|bls1|BACTERIAL LEAF STREAK RESISTANCE 1|Bacterial Leaf Streak Resistance 1,"A bacterial leaf streak (BLS)resistance gene bls1, derived from the wild rice species Oryza rufipogon Griff(DP3), has been identified and primarily mapped on the short arm of chromosome 6. A BC2F2 population was constructed to map BLS-resistance gene. The segregation of the resistant and susceptible plants in BC2F2 in a ratio of 1 to 3, suggested that a recessive gene confers BLS resistance in DP3.In bulked segregant analysis (BSA), two SSR markers RM8116 and RM584 were identified to be polymorphic in resistant and susceptible DNA bulks. For further mapping the resistance gene, six polymorphic markers around the target region were applied to analyze the genotypes of the BC2F2 individuals. As a result, the BLS-resistant gene, designated as bls1, was mapped in a 4.0-cM region flanked by RM587 and RM510 on the short arm of chromosome 6.",
osa,Os02g0700500|LOC_Os02g47210.1|PUT1|OsPUT1|PUT|OsLAT1|POLYAMINE UPTAKE TRANSPORTER 1|PA uptake transporter 1|polyamine uptake transporter 1|Polyamine Uptake Transporter1,Spermidine transporter Tissuespecific expression  of PUT1 by semiquantitative RTPCR showed that the gene was expressed in all tissues except seeds and roots Q6Z8D0  polyamine transmembrane transport LOCOs02g47210 GO1900055 regulation of leaf senescence,GO:0015846|GO:0016021|GO:0015606|GO:0015293|GO:0015203|GO:0015171|GO:0005886|GO:0005783|GO:0015848|GO:0010150|GO:2000028|TO:0002616|TO:0000249
osa,"Os04g0671900|LOC_Os04g57610.3, LOC_Os04g57610.1|ARF8|OsARF8|OsARF12|ARF12|AUXIN RESPONSE FACTOR 8|auxin response factor-8|auxin response factor 8|auxin responsive factor 8|auxin response factor-12|auxin response factor 12",AB071298 Q0J951  phosphate content OsARF12 in Ni et al 2014,GO:0009734|GO:0006350|GO:0003677|GO:0006355|GO:0005634|TO:0000401
osa,Os12g0613700|LOC_Os12g41950.1|ARF6B|OsARF6b|OsARF25|ARF25|AUXIN RESPONSE FACTOR 6B|auxin response factor-6B|auxin response factor 6B|auxin response factor-25|auxin response factor 25,"AB071295, Q2QM84. OsARF25 in Ni et al. 2014, Zhao et al. 2014, Zhang et al. 2019.",GO:0003677|GO:0006355|GO:0009651|GO:0009734|GO:0005634|GO:0006350|GO:0009908|TO:0000401|TO:0006001|TO:0000163|TO:0000734
osa,MIR167D|miR167d|osa-miRNA167d|osa-miR167d|osa-miR167d-3p|osa-miR167d-5p|MICRORNA167D|MICRORNA167d,"OsARF12 was inhibited by osa-miRNA167d. miRBASE accession: MI0001109. LM383067, LM379321.",GO:0016442|GO:0035195|GO:0050832|GO:0006379|GO:0035068|TO:0000429|TO:0000074
osa,"Os05g0563400|LOC_Os05g48870.9, LOC_Os05g48870.8, LOC_Os05g48870.7, LOC_Os05g48870.6, LOC_Os05g48870.5, LOC_Os05g48870.1|OsARF15|ARF15|ETT1|OsETT1|ARF3b|OsARF3-1|ARF3-1|OsARF3|ARF3|auxin response factor-15|auxin response factor 15|OsETTIN1","a rice ortholog of Arabidopsis ETTIN. AB071290, Q8S985. ARF3b in Song et al. 2012. LOC_Os05g48870. OsARF3 and OsARF3-1 in Lu et al. 2018. miR390's target (Lu et al. 2018).",GO:0003677|GO:0009629|GO:0006355|GO:0009734|GO:0006350|GO:0005634|TO:0000492|TO:0000370|TO:0002693|TO:0000614
osa,"Os01g0670800|LOC_Os01g48060.3, LOC_Os01g48060.2, LOC_Os01g48060.1|OsARF2|ARF2|OsETT2|ETT2|ARF3a|auxin response factor-2|auxin response factor 2|OsETTIN2",a rice ortholog of Arabidopsis ETTIN AB071291 Q0JKI9 ARF3a in Song et al 2012 LOCOs01g48060  phyllome anatomy and morphology trait TO0006064 rolled leaf TO0000835 leaf sheath anatomy and morphology trait,GO:0009629|GO:0006350|GO:0006355|GO:0009734|GO:0005634|GO:0003677|TO:0002693|TO:0002718|TO:0000207|TO:0000655
