species,unique_gene_identifiers,other_gene_identifiers,gene_models,descriptions,annotations,sources
ath,SR1|At2g22300,Signal Responsive,At2g22300,,PO:0009025|PATO:0000647,Plant PhenomeNET
ath,SR1|At2g22300,Signal Responsive,At2g22300,,PO:0000003|PATO:0001549|NCBITaxon:2,Plant PhenomeNET
ath,SR1|At2g22300,Signal Responsive,At2g22300,,PO:0000003|PATO:0001549|NCBITaxon:4751,Plant PhenomeNET
ath,SSI2|At2g43710,Suppressor of Salicylic Acid Insensitive,At2g43710,,PO:0000003|PATO:0000647,Plant PhenomeNET
ath,SSI2|At2g43710,Suppressor of Salicylic Acid Insensitive,At2g43710,,PO:0000003|PATO:0001178|NCBITaxon:4792,Plant PhenomeNET
zma,les22|GRMZM2G044074,les22|lesion22,GRMZM2G044074,,PO:0009025|PATO:0000647,Plant PhenomeNET
zma,a1|GRMZM2G026930,a1|anthocyaninless1,GRMZM2G026930,,PO:0005360|PATO:0000337,Plant PhenomeNET
zma,a1|GRMZM2G026930,a1|anthocyaninless1,GRMZM2G026930,,PO:0005360|PATO:0002000|CHEBI:38697,Plant PhenomeNET
zma,a1|GRMZM2G026930,a1-m|anthocyaninless1,GRMZM2G026930,,PO:0005360|PATO:0000337,Plant PhenomeNET
zma,a1|GRMZM2G026930,a1-m|anthocyaninless1,GRMZM2G026930,,PO:0005360|PATO:0001999|CHEBI:38697,Plant PhenomeNET
zma,b1|GRMZM2G172795,b1-md2::Ds1|colored plant1,GRMZM2G172795,,PO:0005360|PATO:0001533,Plant PhenomeNET
zma,a1|GRMZM2G026930,a1-m2-8004::dSpm|anthocyaninless1,GRMZM2G026930,,PO:0005360|PATO:0000337,Plant PhenomeNET
zma,a1|GRMZM2G026930,a1-m2-8004::dSpm|anthocyaninless1,GRMZM2G026930,,PO:0005360|PATO:0002000|CHEBI:38697,Plant PhenomeNET
ath,AtVPS41|At1g08190,,At1g08190,,GO:0032502|PO:0000003|PATO:0000297,Plant PhenomeNET
ath,PAPS1|At1g17980,Poly(A) Polymerase,At1g17980,,GO:0032502|PO:0000003|PATO:0000297,Plant PhenomeNET
ath,PAPS2|At2g25850,Poly(A) Polymerase,At2g25850,,GO:0032502|PO:0000003|PATO:0000297,Plant PhenomeNET
ath,AtRAP2.2|At3g14230,,At3g14230,,GO:0032502|PO:0000003|PATO:0000297,Plant PhenomeNET
ath,AtCBF5|At3g57150,Centromere Binding Factor,At3g57150,,GO:0032502|PO:0000003|PATO:0000297,Plant PhenomeNET
ath,PAPS4|At4g32850,Poly(A) Polymerase,At4g32850,,GO:0032502|PO:0000003|PATO:0000297,Plant PhenomeNET
ath,AtIPS3|At5g10170,Inositol-3-Phosphate Synthase,At5g10170,,GO:0032502|PO:0000003|PATO:0000297,Plant PhenomeNET
ath,SCC3|At2g47980,Sister-Chromatid Cohesion Protein,At2g47980,,GO:0032502|PO:0000003|PATO:0000297,Plant PhenomeNET
ath,SCC3|At2g47980,Sister-Chromatid Cohesion Protein,At2g47980,,GO:0007062|PATO:0000911,Plant PhenomeNET
zma,bt2|GRMZM2G068506,brittle endosperm2,GRMZM2G068506,,GO:0009299|PATO:0002302,Plant PhenomeNET
zma,g2|GRMZM2G087804,golden plant2,GRMZM2G087804,,PO:0009025|PATO:0002276,Plant PhenomeNET
zma,oy1|GRMZM2G419806,oil yellow1,GRMZM2G419806,,PO:0009025|PATO:0002276,Plant PhenomeNET
ath,NOF1|At1g17690,Nucleolar Factor,At1g17690,,PO:0025279|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,NOF1|At1g17690,Nucleolar Factor,At1g17690,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1989|At4g21710,Embryo Defective,At4g21710,,PO:0025279|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1989|At4g21710,Embryo Defective,At4g21710,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1989|At4g21710,Embryo Defective,At4g21710,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,SWA1|At2g47990,Slow Walker,At2g47990,,PO:0025279|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,SWA1|At2g47990,Slow Walker,At2g47990,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,SWA1|At2g47990,Slow Walker,At2g47990,,PO:0025025|PATO:0000574,Plant PhenomeNET
ath,EMB2779|At4g36480,Embryo Defective,At4g36480,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2779|At4g36480,Embryo Defective,At4g36480,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2779|At4g36480,Embryo Defective,At4g36480,,PO:0025279|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,HISN8|At5g63890,Histidine Biosynthesis,At5g63890,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,HISN8|At5g63890,Histidine Biosynthesis,At5g63890,,PO:0025279|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,HISN8|At5g63890,Histidine Biosynthesis,At5g63890,,PO:0025279|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,HISN8|At5g63890,Histidine Biosynthesis,At5g63890,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,RPT5a|At3g05530,Regulatory Particle,At3g05530,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,RPT5a|At3g05530,Regulatory Particle,At3g05530,,PO:0000003|PATO:0000969,Plant PhenomeNET
ath,RPT5a|At3g05530,Regulatory Particle,At3g05530,,PO:0025279|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,RPT5a|At3g05530,Regulatory Particle,At3g05530,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,RPT5a|At3g05530,Regulatory Particle,At3g05530,,PO:0000003|PATO:0001834,Plant PhenomeNET
ath,RPT5a|At3g05530,Regulatory Particle,At3g05530,,PO:0025025|PATO:0000574,Plant PhenomeNET
ath,VPS45|At1g77140,Vacuolar Sorting Protein,At1g77140,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,VPS45|At1g77140,Vacuolar Sorting Protein,At1g77140,,PO:0025279|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,VPS45|At1g77140,Vacuolar Sorting Protein,At1g77140,,PO:0000003|PATO:0000969,Plant PhenomeNET
ath,SEC8|At3g10380,Subunit of Exocyst Complex,At3g10380,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,SEC8|At3g10380,Subunit of Exocyst Complex,At3g10380,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,MGD4|At4g01220,Male Gametophyte Defective,At4g01220,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,MGD4|At4g01220,Male Gametophyte Defective,At4g01220,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,MGD4|At4g01220,Male Gametophyte Defective,At4g01220,,PO:0000003|PATO:0001834,Plant PhenomeNET
ath,CEV1|At5g05170,Constitutive Expression of VSP 1,At5g05170,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,CEV1|At5g05170,Constitutive Expression of VSP 1,At5g05170,,PO:0000003|PATO:0001162|CHEBI:18153,Plant PhenomeNET
ath,CEV1|At5g05170,Constitutive Expression of VSP 1,At5g05170,,PO:0000003|PATO:0001162|CHEBI:58431,Plant PhenomeNET
ath,CEV1|At5g05170,Constitutive Expression of VSP 1,At5g05170,,PO:0025025|PATO:0000574,Plant PhenomeNET
ath,RSW1|At4g32410,Radially Swollen Root,At4g32410,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,RSW1|At4g32410,Radially Swollen Root,At4g32410,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,RSW1|At4g32410,Radially Swollen Root,At4g32410,,PO:0025025|PATO:0000591,Plant PhenomeNET
ath,RSW1|At4g32410,Radially Swollen Root,At4g32410,,PO:0000003|PATO:0000591|PO:0007131,Plant PhenomeNET
ath,RML1|At4g23100,Root Meristemless,At4g23100,,PO:0006079|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,RML1|At4g23100,Root Meristemless,At4g23100,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,RML1|At4g23100,Root Meristemless,At4g23100,,PO:0000003|PATO:0000051|PATO:0000460|PO:0007131,Plant PhenomeNET
ath,RML1|At4g23100,Root Meristemless,At4g23100,,PO:0000003|PATO:0001549|CHEBI:22977|EO:0007189,Plant PhenomeNET
ath,RML1|At4g23100,Root Meristemless,At4g23100,,PO:0025025|PATO:0000574,Plant PhenomeNET
ath,EMB262|At5g14170,Embryo Defective,At5g14170,,PO:0000003|PATO:0000969,Plant PhenomeNET
ath,EMB262|At5g14170,Embryo Defective,At5g14170,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB262|At5g14170,Embryo Defective,At5g14170,,PO:0025025|PATO:0001178|GO:0009294,Plant PhenomeNET
ath,CYT1|At2g39770,Cytokinesis Defective,At2g39770,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,CYT1|At2g39770,Cytokinesis Defective,At2g39770,,PO:0000003|PATO:0001163|CHEBI:21241,Plant PhenomeNET
ath,CYT1|At2g39770,Cytokinesis Defective,At2g39770,,PO:0000003|PATO:0001549|CHEBI:25812|EO:0001021,Plant PhenomeNET
ath,CYT1|At2g39770,Cytokinesis Defective,At2g39770,,GO:0009411|PATO:0001551|EO:0007222,Plant PhenomeNET
ath,EMB2597|At4g13750,Embryo Defective,At4g13750,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2597|At4g13750,Embryo Defective,At4g13750,,PO:0000014|PATO:0000599,Plant PhenomeNET
ath,EMB2597|At4g13750,Embryo Defective,At4g13750,,PO:0000034|PO:0000014|PATO:0000587,Plant PhenomeNET
ath,EMB2597|At4g13750,Embryo Defective,At4g13750,,PO:0025025|PATO:0000574,Plant PhenomeNET
ath,CLPR2|At1g12410,Clp Protease,At1g12410,,PO:0000003|PATO:0000969,Plant PhenomeNET
ath,CLPR2|At1g12410,Clp Protease,At1g12410,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,CLPR2|At1g12410,Clp Protease,At1g12410,,GO:0010228|PATO:0000502,Plant PhenomeNET
ath,CLPR2|At1g12410,Clp Protease,At1g12410,,PO:0000003|PATO:0001272,Plant PhenomeNET
ath,EMB3123|At3g27750,Embryo Defective,At3g27750,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB3123|At3g27750,Embryo Defective,At3g27750,,PO:0009009|PATO:0002247|PATO:0000460,Plant PhenomeNET
ath,ISE2|At1g70070,Increased Size Exclusion Limit,At1g70070,,PO:0000003|PATO:0000337,Plant PhenomeNET
ath,ISE2|At1g70070,Increased Size Exclusion Limit,At1g70070,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,ISE2|At1g70070,Increased Size Exclusion Limit,At1g70070,,PO:0000003|PATO:0000718|PO:0007131,Plant PhenomeNET
ath,HISN3|At2g36230,Histidine Auxotroph,At2g36230,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,HISN3|At2g36230,Histidine Auxotroph,At2g36230,,PO:0025006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,HISN3|At2g36230,Histidine Auxotroph,At2g36230,,PO:0009009|PATO:0002247|PATO:0000460,Plant PhenomeNET
ath,SUS1|At1g01040,Abnormal Suspensor,At1g01040,,PO:0020108|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,SUS1|At1g01040,Abnormal Suspensor,At1g01040,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,SUS1|At1g01040,Abnormal Suspensor,At1g01040,,PO:0009062|PATO:0000277|PATO:0000462,Plant PhenomeNET
ath,SUS1|At1g01040,Abnormal Suspensor,At1g01040,,PO:0009046|PATO:0002002|PO:0009030,Plant PhenomeNET
ath,SUS1|At1g01040,Abnormal Suspensor,At1g01040,,PO:0020021|PATO:0000574,Plant PhenomeNET
ath,SCO1|At1g62750,Snowy Cotyledon,At1g62750,,GO:0009845|PATO:0000502,Plant PhenomeNET
ath,SCO1|At1g62750,Snowy Cotyledon,At1g62750,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,SCO1|At1g62750,Snowy Cotyledon,At1g62750,,PO:0020030|PATO:0002251,Plant PhenomeNET
ath,EMB1395|At4g13940,Embryo Defective,At4g13940,,GO:0040007|PATO:0000502,Plant PhenomeNET
ath,EMB1395|At4g13940,Embryo Defective,At4g13940,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2733|At1g32490,Embryo Defective,At1g32490,,PO:0009025|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2733|At1g32490,Embryo Defective,At1g32490,,PO:0000003|PATO:0000969,Plant PhenomeNET
ath,EMB2733|At1g32490,Embryo Defective,At1g32490,,GO:0010228|PATO:0000694,Plant PhenomeNET
ath,EMB2733|At1g32490,Embryo Defective,At1g32490,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2284|At1g08260,Embryo Defective,At1g08260,,PO:0000003|PATO:0000969,Plant PhenomeNET
ath,EMB2284|At1g08260,Embryo Defective,At1g08260,,GO:0010228|PATO:0000694,Plant PhenomeNET
ath,EMB2284|At1g08260,Embryo Defective,At1g08260,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2284|At1g08260,Embryo Defective,At1g08260,,PO:0009025|PATO:0000599,Plant PhenomeNET
ath,EMB2284|At1g08260,Embryo Defective,At1g08260,,PO:0009046|PATO:0000587,Plant PhenomeNET
ath,EMB2284|At1g08260,Embryo Defective,At1g08260,,PO:0009025|PATO:0000587,Plant PhenomeNET
ath,SHS1|At4g32400,Sodium Hypersensitive,At4g32400,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,SHS1|At4g32400,Sodium Hypersensitive,At4g32400,,PO:0000003|PATO:0000513|CHEBI:22152|EO:0007105,Plant PhenomeNET
ath,SHS1|At4g32400,Sodium Hypersensitive,At4g32400,,GO:0009409|PATO:0001551|EO:0007174,Plant PhenomeNET
ath,SHS1|At4g32400,Sodium Hypersensitive,At4g32400,,PO:0000003|PATO:0001549|CHEBI:24866|EO:0007185,Plant PhenomeNET
ath,SHS1|At4g32400,Sodium Hypersensitive,At4g32400,,GO:0009743|PATO:0001551|EO:0001010,Plant PhenomeNET
ath,EMB2797|At4g31780,Embryo Defective,At4g31780,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2797|At4g31780,Embryo Defective,At4g31780,,PO:0000003|PATO:0001941,Plant PhenomeNET
ath,GRV2|At2g26890,Gravitropism Defective,At2g26890,,GO:0009959|PO:0009006|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,GRV2|At2g26890,Gravitropism Defective,At2g26890,,PO:0000003|PATO:0000969,Plant PhenomeNET
ath,GRV2|At2g26890,Gravitropism Defective,At2g26890,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,LIG1|At1g08130,DNA Ligase,At1g08130,,PO:0000003|PATO:0000969,Plant PhenomeNET
ath,LIG1|At1g08130,DNA Ligase,At1g08130,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,LIG1|At1g08130,DNA Ligase,At1g08130,,PO:0025025|PATO:0000574,Plant PhenomeNET
ath,LIG1|At1g08130,DNA Ligase,At1g08130,,PO:0009025|PATO:0000587,Plant PhenomeNET
ath,AtCFM2|At3g01370,CRM Family Member,At3g01370,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,AtCFM2|At3g01370,CRM Family Member,At3g01370,,PO:0009025|PATO:0001272,Plant PhenomeNET
ath,HFP108|At3g63190,High Chlorophyll Fluorescence and Pale Green Mutant,At3g63190,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,HFP108|At3g63190,High Chlorophyll Fluorescence and Pale Green Mutant,At3g63190,,PO:0000003|PATO:0000718|PO:0007131,Plant PhenomeNET
ath,U11/U12-31K|At3g10400,,At3g10400,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,U11/U12-31K|At3g10400,,At3g10400,,GO:0010338|PO:0025022|PATO:0002051|PO:0007047,Plant PhenomeNET
ath,U11/U12-31K|At3g10400,,At3g10400,,PO:0009025|PATO:0001206,Plant PhenomeNET
ath,U11/U12-31K|At3g10400,,At3g10400,,PO:0020122|PATO:0000574,Plant PhenomeNET
ath,FUG1|At1g17220,Fu-Gaeri,At1g17220,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,FUG1|At1g17220,Fu-Gaeri,At1g17220,,PO:0000003|PATO:0001533|PO:0007131,Plant PhenomeNET
ath,EMB1265|At5g23880,Embryo Defective,At5g23880,,GO:0010228|PATO:0000694,Plant PhenomeNET
ath,EMB1265|At5g23880,Embryo Defective,At5g23880,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2810|At1g77470,Embryo Defective,At1g77470,,PO:0000003|PATO:0000969,Plant PhenomeNET
ath,EMB2810|At1g77470,Embryo Defective,At1g77470,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2810|At1g77470,Embryo Defective,At1g77470,,PO:0009025|PATO:0000599,Plant PhenomeNET
ath,EMB2810|At1g77470,Embryo Defective,At1g77470,,PO:0009032|PATO:0000599,Plant PhenomeNET
ath,EMB2810|At1g77470,Embryo Defective,At1g77470,,PO:0000003|PATO:0001834,Plant PhenomeNET
ath,EMB2810|At1g77470,Embryo Defective,At1g77470,,GO:0009814|PATO:0001552|EO:0007357,Plant PhenomeNET
ath,EMB2810|At1g77470,Embryo Defective,At1g77470,,PO:0000003|PATO:0001549|CHEBI:16914|EO:0007187,Plant PhenomeNET
ath,FY|At5g13480,Late Flowering,At5g13480,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,FY|At5g13480,Late Flowering,At5g13480,,GO:0010228|PATO:0000502,Plant PhenomeNET
ath,EMB3113|At2g33800,Embryo Defective,At2g33800,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB3113|At2g33800,Embryo Defective,At2g33800,,PO:0000003|PATO:0002247|PATO:0000460,Plant PhenomeNET
ath,EMB1275|At1g55350,Embryo Defective,At1g55350,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1275|At1g55350,Embryo Defective,At1g55350,,PO:0009002|PO:0005679|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1275|At1g55350,Embryo Defective,At1g55350,,PO:0020030|PATO:0000642,Plant PhenomeNET
ath,EMB1275|At1g55350,Embryo Defective,At1g55350,,PO:0000003|PATO:0000718|PO:0007131,Plant PhenomeNET
ath,EMB1611|At2g34780,Embryo Defective,At2g34780,,PO:0020148|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1611|At2g34780,Embryo Defective,At2g34780,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB1611|At2g34780,Embryo Defective,At2g34780,,PO:0020122|PATO:0000574,Plant PhenomeNET
ath,HISN6A|At5g10330,Histidine Auxotroph,At5g10330,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,HISN6A|At5g10330,Histidine Auxotroph,At5g10330,,PO:0025025|PATO:0000574,Plant PhenomeNET
ath,EMB2729|At3g20440,Embryo Defective,At3g20440,,PO:0000003|PATO:0000969,Plant PhenomeNET
ath,EMB2729|At3g20440,Embryo Defective,At3g20440,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2729|At3g20440,Embryo Defective,At3g20440,,PO:0000003|PATO:0002251,Plant PhenomeNET
ath,PEX12|At3g04460,Peroxisomal Protein,At3g04460,,PO:0025025|PATO:0001178|CHEBI:73173,Plant PhenomeNET
ath,PEX12|At3g04460,Peroxisomal Protein,At3g04460,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,PEX12|At3g04460,Peroxisomal Protein,At3g04460,,GO:0009845|PATO:0000381,Plant PhenomeNET
ath,PEX12|At3g04460,Peroxisomal Protein,At3g04460,,PO:0000003|PATO:0000718|PO:0007131,Plant PhenomeNET
ath,PEX12|At3g04460,Peroxisomal Protein,At3g04460,,PO:0020122|PATO:0000574,Plant PhenomeNET
ath,PEX12|At3g04460,Peroxisomal Protein,At3g04460,,PO:0025025|PATO:0000574,Plant PhenomeNET
ath,SOLDAT10|At2g03050,Soldat,At2g03050,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,SOLDAT10|At2g03050,Soldat,At2g03050,,PO:0020030|PATO:0001272,Plant PhenomeNET
ath,AtCAF2|At1g23400,Ortholog of Maize CAF2,At1g23400,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,AtCAF2|At1g23400,Ortholog of Maize CAF2,At1g23400,,PO:0009009|PATO:0002247|PATO:0000460,Plant PhenomeNET
ath,AtCAF2|At1g23400,Ortholog of Maize CAF2,At1g23400,,PO:0000003|PATO:0000718|PO:0007131,Plant PhenomeNET
ath,EMB2770|At4g03430,Embryo Defective,At4g03430,,PO:0009025|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2770|At4g03430,Embryo Defective,At4g03430,,GO:0010228|PATO:0000694,Plant PhenomeNET
ath,EMB2770|At4g03430,Embryo Defective,At4g03430,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,EMB2770|At4g03430,Embryo Defective,At4g03430,,PO:0020122|PATO:0000574,Plant PhenomeNET
ath,EMB2770|At4g03430,Embryo Defective,At4g03430,,PO:0009025|PATO:0000587,Plant PhenomeNET
ath,XRN3|At1g75660,Exoribonuclease,At1g75660,,PO:0009025|PATO:0001810,Plant PhenomeNET
ath,XRN3|At1g75660,Exoribonuclease,At1g75660,,PO:0000003|PATO:0000718|PO:0007631,Plant PhenomeNET
ath,XRN3|At1g75660,Exoribonuclease,At1g75660,,GO:0010228|PATO:0000502,Plant PhenomeNET
ath,XRN3|At1g75660,Exoribonuclease,At1g75660,,PO:0009025|PATO:0000411,Plant PhenomeNET
ath,FAB1|At1g74960,Fatty Acid Biosynthesis,At1g74960,,PO:0000003|PATO:0001162|CHEBI:35366,Plant PhenomeNET
ath,FAB1|At1g74960,Fatty Acid Biosynthesis,At1g74960,,PO:0000003|PATO:0000718|PO:0007631,Plant PhenomeNET
ath,FAB1|At1g74960,Fatty Acid Biosynthesis,At1g74960,,GO:0009409|PATO:0001551|EO:0007174,Plant PhenomeNET
ath,AtTIP49a|At5g22330,,At5g22330,,GO:0048507|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,AtTIP49a|At5g22330,,At5g22330,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,AtTIP49a|At5g22330,,At5g22330,,PO:0025279|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,AtTIP49a|At5g22330,,At5g22330,,PO:0000003|PATO:0000718|PO:0007131,Plant PhenomeNET
ath,ICU2|At5g67100,Incurvata,At5g67100,,PO:0009046|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,ICU2|At5g67100,Incurvata,At5g67100,,PO:0009025|PATO:0000406,Plant PhenomeNET
ath,ICU2|At5g67100,Incurvata,At5g67100,,GO:0010228|PATO:0000694,Plant PhenomeNET
ath,ICU2|At5g67100,Incurvata,At5g67100,,PO:0025279|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,ICU2|At5g67100,Incurvata,At5g67100,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,ICU2|At5g67100,Incurvata,At5g67100,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,HIT1|At1g50500,Heat-Intolerant,At1g50500,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,HIT1|At1g50500,Heat-Intolerant,At1g50500,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,HIT1|At1g50500,Heat-Intolerant,At1g50500,,GO:0009408|PATO:0001551|EO:0007319,Plant PhenomeNET
ath,HIT1|At1g50500,Heat-Intolerant,At1g50500,,GO:0006970|PATO:0001551|EO:0001038,Plant PhenomeNET
ath,GSL8|At2g36850,Glucan Synthase-Like,At2g36850,,PO:0000003|PATO:0000969,Plant PhenomeNET
ath,GSL8|At2g36850,Glucan Synthase-Like,At2g36850,,PO:0009009|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,GSL8|At2g36850,Glucan Synthase-Like,At2g36850,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,SGR3|At5g46860,Shoot Gravitropism,At5g46860,,GO:0010228|PATO:0000502,Plant PhenomeNET
ath,SGR3|At5g46860,Shoot Gravitropism,At5g46860,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,SGR3|At5g46860,Shoot Gravitropism,At5g46860,,GO:0009959|PO:0009006|PATO:0002302,Plant PhenomeNET
ath,SGR3|At5g46860,Shoot Gravitropism,At5g46860,,PO:0000003|PATO:0000969,Plant PhenomeNET
ath,SGR3|At5g46860,Shoot Gravitropism,At5g46860,,PO:0009025|PATO:0001206,Plant PhenomeNET
ath,SGR3|At5g46860,Shoot Gravitropism,At5g46860,,PO:0009025|PATO:0000967,Plant PhenomeNET
ath,AtGSL10|At3g07160,Glucan Synthase-Like,At3g07160,,PO:0000003|PATO:0000969,Plant PhenomeNET
ath,AtGSL10|At3g07160,Glucan Synthase-Like,At3g07160,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,CAS1|At2g07050,Cycloartenol Synthase,At2g07050,,PO:0020141|PATO:0000337,Plant PhenomeNET
ath,CAS1|At2g07050,Cycloartenol Synthase,At2g07050,,PO:0009046|PATO:0000337|PO:0007024,Plant PhenomeNET
ath,CAS1|At2g07050,Cycloartenol Synthase,At2g07050,,PO:0020030|PATO:0000642,Plant PhenomeNET
ath,CAS1|At2g07050,Cycloartenol Synthase,At2g07050,,PO:0025280|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,CAS1|At2g07050,Cycloartenol Synthase,At2g07050,,PO:0009046|PATO:0001533|PO:0007024,Plant PhenomeNET
ath,CAS1|At2g07050,Cycloartenol Synthase,At2g07050,,PO:0000003|PATO:0001533|PO:0007131,Plant PhenomeNET
ath,DDB1b|At4g21100,DNA Damaged Binding Protein,At4g21100,,GO:0032502|PO:0000003|PATO:0000297,Plant PhenomeNET
ath,SMG7|At5g19400,Suppressor with Morphogenic Effects on Genetalia,At5g19400,,PO:0000014|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,SMG7|At5g19400,Suppressor with Morphogenic Effects on Genetalia,At5g19400,,PO:0000003|PATO:0002001|PO:0009025,Plant PhenomeNET
ath,SMG7|At5g19400,Suppressor with Morphogenic Effects on Genetalia,At5g19400,,PO:0000003|PATO:0000969,Plant PhenomeNET
ath,SMG7|At5g19400,Suppressor with Morphogenic Effects on Genetalia,At5g19400,,PO:0000003|PATO:0000718|PO:0007113,Plant PhenomeNET
ath,SMG7|At5g19400,Suppressor with Morphogenic Effects on Genetalia,At5g19400,,PO:0020148|PATO:0000586,Plant PhenomeNET
ath,SMG7|At5g19400,Suppressor with Morphogenic Effects on Genetalia,At5g19400,,GO:0032502|PO:0000003|PATO:0000297,Plant PhenomeNET
